sentence_id	sentence	sentence_domain	source
170f6e222780f5ca25c2e6426642c8a2e6aed1f2a5242aed0db1d914f6114596	No se dará por oro, Ni su precio será á peso de plata.		Reina-Valera Antigua (RVA)
1711b84fd6986892e659194effec8fc7654adc0c07d4cd0bb36c5be88b9b03cf	Entonces respondiendo Jesús, les dijo: Erráis ignorando las Escrituras, y el poder de Dios.		Reina-Valera Antigua (RVA)
1712690248034cea398b8c44574b0aaadf53b3c67069bb1b7471bbb051fab709	Devolveremos, y nada les demandaremos;		Reina-Valera Antigua (RVA)
172547685cca0996c9f884c61a51007c3280913b900ab150484084231e034e85	Aun yo mismo, cuando me acuerdo, me asombro, Y toma temblor mi carne.		Reina-Valera Antigua (RVA)
176198dfd941fd83e6041c77d0469220129cf05645744f24cc9d4e1cf27c8ff5	El rescate del justo es el impío, Y por los rectos el prevaricador.		Reina-Valera Antigua (RVA)
176464b31a30068cb2b1c9f086eb6e87eb6837693dfd66ca84e888b1a56ce437	Dos mujeres estarán moliendo juntas: la una será tomada, y la otra dejada.		Reina-Valera Antigua (RVA)
17676ff22b8341190a40ccd53183a330f30284d326a56cd3db188139b1002f3a	Yo cosí saco sobre mi piel, Y cargué mi cabeza de polvo.		Reina-Valera Antigua (RVA)
176bfbef640a09145c57a372ec6cd7b699740780205f8c5a4ce123d73c911a00	Para hacer heredar á mis amigos el ser, Y que yo hincha sus tesoros.		Reina-Valera Antigua (RVA)
176e110a036aa64791a91c85b7f7b9bb3084241fad706f0256dc3c8d55eb6ed0	A otro, operaciones de milagros, y á otro, profecía;		Reina-Valera Antigua (RVA)
1777fbd08c74f26cdc52b6f24b41b58827271b1383c5b1e58cc35c5ae9ca2a70	Y se detuvo allí un año y seis meses, enseñándoles la palabra de Dios.		Reina-Valera Antigua (RVA)
177d4ac63232c7e6753d2b3a543c9cf54d4cf100bdf898b717067ec503478a0e	Engrandécela, y ella te engrandecerá: Ella te honrará, cuando tú la hubieres abrazado.		Reina-Valera Antigua (RVA)
177f5c475f54e75fec12d982fff1e6620b0eb5e930ae3fce3f3452d0dbcf1db7	Y oramos á Dios que ninguna cosa mala hagáis;		Reina-Valera Antigua (RVA)
178ef52964c8c2247153ba2f7585733f60ecd61dead17eae52c16ca8fda62d5b	de tu Iglesia y, conforme a tu palabra, concédele la paz y la		order of mass
1791846ebb141b44fe0ead1b5c5888212b016e09caaceb3c2197bd2b6f8e9800	Si anduve con mentira, Y si mi pie se apresuró á engaño,		Reina-Valera Antigua (RVA)
17ad14434be7eba6077fbc36fda4ad59dc02fb9096a162a1e2e1b14817235ce0	Somos estimados como ovejas de matadero.		Reina-Valera Antigua (RVA)
17b3e8a39a99b4001ea2b21fb9d7a2e20800d33e170877b05c74c894eeb4e8de	Y En las manos te llevarán, Porque no dañes tu pie en piedra.		Reina-Valera Antigua (RVA)
17bf48149b975bacfed0eccf11a9a8fcd27ec619f86eaa17fa7e3bd2177e2c78	Y estando presentes los acusadores, ningún cargo produjeron de los que yo sospechaba:		Reina-Valera Antigua (RVA)
17c2aeade383f9b6c90fc493a75c2a3a60c6b69db80515d1ae9be05572cf0266	Marcha escopetiau a mirar pastura pa els bichos que los tiens llasos y estransius!		Autocita
17cb5f22a8c8d7624a43faaa89f527c51a5f4088fcbd559ff64c7ce9bd99cfe6	Y estaban los príncipes de los sacerdotes y los escribas acusándole con gran porfía.		Reina-Valera Antigua (RVA)
17ccb5c38c388ae3773e29739be8f3aa1eb6525176c4eb71a828dbdfc4c5b6e7	Y él dijo: ¿Quién eres, Señor?		Reina-Valera Antigua (RVA)
17db857a81da7931a8c7443104921996d964bcd1420157a7de4dd87e1d68d204	Y una mujer que estaba con flujo de sangre doce años hacía,		Reina-Valera Antigua (RVA)
17ec32a51f9a3e9d44588af1c0ca2ec1ba378eba908850ef21a60ea010d0734b	¿no es la comunión de la sangre de Cristo?		Reina-Valera Antigua (RVA)
180712778c91863f1b71353891450c4b1a83545c3511762b1978222c5d68e877	lloraba el pueblo con gran llanto.		Reina-Valera Antigua (RVA)
180f44a230419185074380427873ec70eb12685e98d727a6b3593931ef160d79	Los va dixar n'el Paradiso hasta poder-los ninviar ta repobllar el pllaneta.		Autocita
1821acb56ceeca25eeb36b6027db8efd06217c17da65819158575868cd095c23	Ben que me valgo yo solo pa mantener l'orden a iste llugar.		Autocita
1825991595e67e302b3652c034a05c780a887c1a008831879e50e1b6e95977cf	Pues mudado el sacerdocio, necesario es que se haga también mudanza de la ley.		Reina-Valera Antigua (RVA)
1828d4822ea326e600925f169aabd75e84de32a98f01323ef28f964b4b82e6c4	Y de ella recibisteis vosotros, que estabais muertos en vuestros delitos y pecados,		Reina-Valera Antigua (RVA)
1838f83e0feb4930f00ec73c05258c4c8759c3dedc77b4a34279439599802dd2	Yo empero he puesto mi rey Sobre Sión, monte de mi santidad.		Reina-Valera Antigua (RVA)
183d354f22160efedac6904aaa9527a3e84429f957f50733159f4162fd1d5977	Y tendrás gozo y alegría, y muchos se gozarán de su nacimiento.		Reina-Valera Antigua (RVA)
18464ae99d743bb5cab69c26a978a1bf3189b3507e177268f790b1e56e920fdc	Cada día me sentaba con vosotros enseñando en el templo, y no me prendisteis.		Reina-Valera Antigua (RVA)
184cbb096e356e786b30c2ce9fd79f6e9097d6426bbcb04f016f8821f204a836	Mendigurenek euskararen alde egindako lana goraipatu dute hainbat eragilek		https://www.berria.eus/albisteak/233533/mendigurenek-euskararen-alde-egindako-lana-goraipatu-dute-hainbat-eragilek.htm
18515e47c3a8b9ae9e8d16cef05d07c3a378054db08ff08eeff79d89322ecf00	Quisiera, pues, que estuvieseis sin congoja.		Reina-Valera Antigua (RVA)
185f2d845528298e69613d156feb7e18e0ea4714f9e7ad135155dbf955c4504d	No así los malos: Sino como el tamo que arrebata el viento.		Reina-Valera Antigua (RVA)
1863b3b836861eab4b0503ae08a7cfe8e43f746adf6d3726a4b0915e2fe0521d	el colesterol y la		cdc.gov
186459f9f04650d654bc5a075bc0af759c48c2f567a9f89c91d5c869cecbf6a2	Bienaventurados los que tienen hambre y sed de justicia: porque ellos serán hartos.		Reina-Valera Antigua (RVA)
18650ccdaff8e9920bd9e3bb0d6d39ccc41f323f477459a0315c5d161498e001	¿No hubo quien volviese y diese gloria á Dios sino este extranjero?		Reina-Valera Antigua (RVA)
186717aa0d5a938e3c3b85748160d9d8a3545de4af61ece317640f9d0e698429	Cuando viene el impío, viene también el menosprecio, Y con el deshonrador la afrenta.		Reina-Valera Antigua (RVA)
1878c6708021a7e148153afd1048ee0186279499dcdf15fecd0421c4a6d2a878	No te entrometas con el iracundo, Ni te acompañes con el hombre de enojos;		Reina-Valera Antigua (RVA)
188636a3231343f8d0a443c39c0b8a1240d15653b9ee5e633f7cee10eff9d7d8	Va veyer que els budillos me se retorceban como tuertas d'alfalz.		Autocita
18a10c8d16e751a092dc0ddf8bb336c087b14071f88dd9f879f7f0460eb86e44	Y hallé que el mandamiento, á intimado para vida, para mí era mortal:		Reina-Valera Antigua (RVA)
18a903b1fe30c0a2ba08b89280f54bbcdca09e6727f5af6839dd09e0aea7df55	Quí ha chilau?		Autocita
18c227420916eae7b2429dbf1926555fe9009ba4c867600e27a1ea1b36895118	A los que pecaren, repréndelos delante de todos, para que los otros también teman.		Reina-Valera Antigua (RVA)
18f597c69503f9835b72e1e5a161ba942b56267b0ef330eb275ebbecb3ae8644	N'hai que fer-les saber quí manda aquí!		Autocita
190ad4068f5b9108d1ab01d1c211cf35b6ded805059dbb43113660f3f15c68a3	Entonces se fué Mardochêo, é hizo conforme á todo lo que le mandó Esther.		Reina-Valera Antigua (RVA)
19302c9551aa8f2424276b8e1064abf2f369dcc178cff604b5db6169258fc585	No te podré dir el llugar a on n'hai un queso ben gran.		Autocita
19457d96eacd420591b7a25e4f0329be001d3db942c814b2f041ad43c6786ac9	Eba un proceso de creación de sers vivos de tipo evolutivo.		Autocita
19690f6b429f53604eead1037c8c9dcb89f6a6d98292fe8d62d4ff511799d052	Un tremolín recorreba toda la suya pell erizada, como si tenise forniguilla.		Autocita
1a15071ad86dc9ce82d5137a7d8dc64e0f2f49b3f522b5f26fce57ea334e4507	Eskolako jarduera berriak		tolosaldea
1a272ede141fdad7731707b52d53013a07dd72288ea06da513f419e78b137acb	Ara, aquí estoi, ensobinau en un banco de la pllaza el Pilar.		Autocita
1a35abc24c9b373fcaa8ed8148205bf4bb7124ad4d32190ae407764855f03d21	Bebeba y bebeba, y le pareceba que el queso estaba cada vez mes cerca.		Autocita
1a3817cd19cb7ff89a5ee2433c9d59b4b522ab69e5befb9a44a438a298fb814f	"Estos complementos se introducen mediante palabras como ""que"", ""quien"", ""cual"" o ""cuyos""."		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
1ab4a713d451a39b51cbc37420ed15724755f8b4e2c88a4084899b596b9008ac	Y los hombres que tenían á Jesús, se burlaban de él hiriéndole;		Reina-Valera Antigua (RVA)
1ab4fc95f0d32d466e4620edf3ea0d872dff67af45264eb01cec867a603d585f	Y él mismo dió unos, ciertamente apóstoles; y otros, profetas;		Reina-Valera Antigua (RVA)
1ab6ea9c3a91ba248a6af422eb502358b3f6637d9132d3e4053c6264c07d73cf	Hola!, c		Autocitaci
1abc469be92008e0f912cff6e23b36d1c4812f94c7d6d3d138cbb7ed1751937c	Nosotros le amamos á él, porque él nos amó primero.		Reina-Valera Antigua (RVA)
1ae1dc9fad893502a4522e20bdbd9a92f20e2a5c08309c38c03da7faff4d5de8	Hasta que se levantó otro rey en Egipto que no conocía á José.		Reina-Valera Antigua (RVA)
1ae8e11b6750f52e113d7826feaf84079b435aead1287a3341deb227258083e6	Y acudiendo Felipe, le oyó que leía el profeta Isaías, y dijo:		Reina-Valera Antigua (RVA)
1aeafad355dd9a22f7c612500348810372dd76dcc2880d9b147ff5bd4398f244	Mas apenas el grito sagrado Libertad!		spanish national anthems https://www.lyricsondemand.com/
1af3281e90152c0ee485f1f2012a4e76dba6010bd8d3d7f66821d51ca4bec221	Y estuve yo con vosotros con flaqueza, y mucho temor y temblor;		Reina-Valera Antigua (RVA)
1affd1cf5ed8e7c501d6fa4b495546a6ec1f2e98775c58e47975b00c777693a2	Oísteis que fué dicho: Amarás á tu prójimo, y aborrecerás á tu enemigo.		Reina-Valera Antigua (RVA)
1b006117eb9b3d2bc4ee0940c9849346aff5483f9ad6d8485e83a9a8c44a775a	Fué como navío de mercader: Trae su pan de lejos.		Reina-Valera Antigua (RVA)
1b072b205cceef112c5e5308e018f19d53604d5d2fa1fb03932a4d01745969fe	¿Quién enferma, y yo no enfermo? ¿Quién se escandaliza, y yo no me quemo?		Reina-Valera Antigua (RVA)
1b213150e794e7355fcfc2632fbc62042ec49eec839c636817d1727c56122f25	Bienaventurados los de limpio corazón: porque ellos verán á Dios.		Reina-Valera Antigua (RVA)
1b237292c93d9c128558ba3d5bb09c64e2ae6a69ea7cfc6b90bb385f81b0da75	¿ó habéis sido bautizados en el nombre de Pablo?		Reina-Valera Antigua (RVA)
1b371f794fd9d95de2873c9d2effb285e3a072089fd69878d13dde96d4734155	¡Ta!, que por estos súbitos arrojos		https://es.wikisource.org/wiki/A_los_ojos_de_Laura
1b38887afd8ed77a7c3b71f2bd7c7dab5a725dcc1998fe49bfc1720d4d6fbe3e	Mas el pecado, tomando ocasión, obró en mí por el mandamiento toda concupiscencia:		Reina-Valera Antigua (RVA)
1b3dba9eefca1bb7d5d41b3a1b7e2e559e40203d110e4067401c2ba447f7099a	¿Es lícito curar en sábado? por acusarle.		Reina-Valera Antigua (RVA)
1b48668e191295c62c67a171e30d6e02ab5653a9485e2d61fbd276ec9bde080d	con sus sombras, las cubra la paz.		spanish national anthems https://www.lyricsondemand.com/
1b4eb84e9d609be81b8ebfb2ee7ed974bb006bd603770131578795bc16dd9a08	Qué fas tú astí con ixo a la man?		Autocita
1b5e85d99a65a4b12644fb060613ae3fd200f0b1eb2c9d44b3b82506d3928d78	Lo mismo Chana que Sebas-tiana.		proverbs https://foxhugh.com/spanish/104-spanish-proverbs-and-sayings/
1b60e15fceeec5965fcc406599da7a3f371418e1f8a35438020b7a309f08f3aa	¿Por qué escondes tu rostro, Y me cuentas por tu enemigo?		Reina-Valera Antigua (RVA)
1b7a92b779f4c7a0e77747f17438ddaa3809fb852b9b2ba16e2ffa9eda533086	Todavía estaba éste hablando, y vino otro que dijo: No.		Reina-Valera Antigua (RVA)
1b7c49e7f896e9d37047548b30816df637baeba1731568d0a3e76350c02fc2fd	No trabajes por ser rico; Pon coto á tu prudencia.		Reina-Valera Antigua (RVA)
1b82510dec072485e8161417ba945b719dd6efe2689a778511063a35e872fa0f	Haciendo que no reine el hombre hipócrita Para vejaciones del pueblo.		Reina-Valera Antigua (RVA)
1b8da8fc92bb95199d5a1a5ad87f5387845bc88c7b0e531567ff2e78832a2a01	¿Qué honra ó que distinción se hizo á Mardochêo por esto?		Reina-Valera Antigua (RVA)
1b8dfa703083738477be0966ec016e1828734383466637f6475e6abcb56b5fd7	Nos hiciste retroceder del enemigo, Y saqueáron nos para sí los que nos aborrecían.		Reina-Valera Antigua (RVA)
1b9d4b5666503018c8ac35545e9e4cc6ec775608f015ade75ed0d2ea15405c0a	Tu identidad y confidencialidad estàn completamente garantizadas, asi que no te preocupes		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
1ba9af9f6779b27e287bd56650fa860f86fdbdc60292e8f286b37b1ec3603547	y entenderé, no las palabras de los que andan hinchados, sino la virtud.		Reina-Valera Antigua (RVA)
1bb10d90587898b336db47f5f9d9017e1b669ce0b82440aa3d0cd339fafe7355	Con su sangre el altivo Araucano, nos legó por herencia el valor,		spanish national anthems https://www.lyricsondemand.com/
1bb875b931fdc35d0a43ace32c41fd1d8f4572254f03dd4f68bcb357fbdf3bad	Estamos esperando que alguien pueda la comida.		Self Citation
1bc00119ff32e68aaef10f0acdac6bbaeea8b6899241f2a14aa54c60a6165e1f	Alavez, l'auto de llinia me va pareixer que se tranquilizaba una miqueta.		Autocita
1bca8dd2fd6f5674b84aff3deaf88dbe68ce29b6f00de70aa0c5ead2e5ef0e44	Denseguida habrá pensau: Isto ye cosa de Supermanyo.		Autocita
1bcabe79729849645777c396e657e1708023f4e5074610d10289c9994f8a683e	Porque á éstos has tú escondido su corazón de inteligencia:		Reina-Valera Antigua (RVA)
1bd21a12192130aed14fe8f2460191a67985f16142caa9b1b2fe84a217ef7a82	Diciendo: ¿No os denunciamos estrechamente, que no enseñaseis en este nombre?		Reina-Valera Antigua (RVA)
1bf09d253cd1ed90f7c86c06d95f11e89d6419f5633c270737ac7b292521bdcf	Si empero habéis gustado que el Señor es benigno;		Reina-Valera Antigua (RVA)
1bf48702da6444b65495c02c9fcbd3ebcb7995ebad3016f4a7e3f68e4a2cc859	Saludad á Herodión, mi pariente.		Reina-Valera Antigua (RVA)
1bf8abd3fcf64db6243d923dc1d3c9a248620933b019a293cc383d741cff0e8a	Porque Jehová el Altísimo es terrible; Rey grande sobre toda la tierra.		Reina-Valera Antigua (RVA)
1c05399dc4e32d7b4b4ccda3a4007bf99af433805626e96786dff1f106034d7c	Por eso ruego a santa María, siempre Virgen,		order of mass
1c08e2b0975b3a6b0c29661d9b8c9476b4b6122203b7b2bbdc878ebe28e801b3	mas el mal que no quiero, éste hago.		Reina-Valera Antigua (RVA)
1c0ee391246bb2454ded0aa713bcae14aeda7004afe59f0546a0ce5b532c4473	Las aguas se endurecen á manera de piedra, Y congélase la haz del abismo.		Reina-Valera Antigua (RVA)
1c234a7d36f98330be2b90cb1b0cd42710263b243f15765c4fc36dfc55614135	¿Traerá el hombre provecho á Dios, Porque el sabio sea provechoso á sí mismo?		Reina-Valera Antigua (RVA)
1c26f98eea1c9cd6b6d3b5abd99952baa2c1609914e80f001daf4837e60537f1	Y dejándolos fuése de nuevo, y oró tercera vez, diciendo las mismas palabras.		Reina-Valera Antigua (RVA)
1c38827fd7c215e854f86e1409fbfb4fac97703c1b292d658e7adf2d002a3d76	O ¿qué te animará á responder?		Reina-Valera Antigua (RVA)
1c431b87240f09a32199ff3d17403be15ec9e600abf4c8cd5e68c5565e80c89a	Comerán pues del fruto de su camino, Y se hartarán de sus consejos.		Reina-Valera Antigua (RVA)
1c4a1d765d99997c8fca06267abdf19128f538e1ae99085260638620ad6aed52	Daré yo suelta á mi queja sobre mí, Hablaré con amargura de mi alma.		Reina-Valera Antigua (RVA)
1c57d5796e8791ce0ff8ed50647fe3d426494cecc87d39cb6e113d36317ff202	Poned pues en vuestros corazones no pensar antes cómo habéis de responder:		Reina-Valera Antigua (RVA)
1c5c7dfb134be1e179d9446afad0632d8a2f411d386d3de0d7534ed1c876562b	Empleos, Sala de prensa, Gobierno abierto, o Suscríbase		epa.gov
1c608fda4300fbf014e88ffba393fa4526caaa54d9f40f0a8cb9659fd7b177a5	Amados, no creáis á todo espíritu, sino probad los espíritus si son de Dios;		Reina-Valera Antigua (RVA)
1c655a19c03c18ccc93310a26332c43a500eba054d505894ace7f7ce12878a92	Mas ¿qué reprende el que reprende de vosotros?		Reina-Valera Antigua (RVA)
1c6f2d8647e4926d11212c7f885651ccaead13eaacff1adb1db4089391b7f8af	leves y desaparecen por sí solos		cdc.gov
1c764f17093fd74ccf0a9c46e408f0afed749dff0d5e594ceb0c17700c070e78	Porque multitud de pueblo venía detrás, gritando: Mátale.		Reina-Valera Antigua (RVA)
1c89ae902ee465674ab07b0261737f8377ebc478033a241c831f60ab1cd461a6	porque veo que aquella carta, aunque por algún tiempo os contristó,		Reina-Valera Antigua (RVA)
1caa138570a252c1ac0a058429b7d3199a2a1a64db6e3288a0519cf15458f604	Y contendían también los Judíos, diciendo ser así estas cosas.		Reina-Valera Antigua (RVA)
1cbf4b6a4c2e73b9b62a3011ccd883e2b287ce80a28bc13891df44addb5c5b9c	Mira mi aflicción y mi trabajo: Y perdona todos mis pecados.		Reina-Valera Antigua (RVA)
1ce5dbb5a3188c5920b1dfb2d3f45608479192b359bd1cf5169451792d6fcee7	Hay también un lavadero, cerda de la puerta que da al.		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
1cf7f8aeb84cf0be29311ef9cf35f0c499c2ca1ae41c5aa94f71d0cee5fa4582	Edificó su casa como la polilla, Y cual cabaña que el guarda hizo.		Reina-Valera Antigua (RVA)
1cfc88158be1725b5d234d05b7f97037d5078c81d3fac8d582f3481020e8da50	¿Y por qué nosotros peligramos á toda hora?		Reina-Valera Antigua (RVA)
1d089d74bba8d7b7175d2bf103a11a74a72ec0049e8733e093d5ffef780fa909	¿Acaso gime el asno montés junto á la hierba?		Reina-Valera Antigua (RVA)
1d1d1c81bd6f939d46ab8f300ca9a2f693b061fe5b4741b386b0083d74f03bad	con que Chile en tus aras juró		spanish national anthems https://www.lyricsondemand.com/
1d26e0e0bdef1ac0c51f2225e5c01d28124767a6dc6b6f54542c2fd90a2cd55b	Por lo cual aun he sido impedido muchas veces de venir á vosotros.		Reina-Valera Antigua (RVA)
1d3c41a3a9bff6ed447591ddd9aa11f8ee6fcd8c04f6b39bf7d4348c9c2fa4de	Mandé á mi hermano Hanani, y á Hananías, príncipe del palacio de Jerusalem,		Reina-Valera Antigua (RVA)
1d3fd03bf7d0e77897d237630f5b6a2d45f5d3e97310a94aded2b83614c0223f	“normal”		cdc.gov
1d4f0f8cc6de9772ec9a35b0a500a656d837bcbd06bcfc84efe1dc57affd4f4e	Y dijo á Jesús: Acuérdate de mí cuando vinieres á tu reino.		Reina-Valera Antigua (RVA)
1d5c0a4ddf5b28fee6442a10d83649cf6ab41c53fd6760eca91bbffc955277c2	Y yo miré, y púse lo en mi corazón: Vi lo, y tomé consejo.		Reina-Valera Antigua (RVA)
1d77e029e77fcae124f98dafd8b3827dfd7b0568987aece7a15f7b7b51678dbd	Otros decían: Elías es. Y otros decían: Profeta es, ó alguno de los profetas.		Reina-Valera Antigua (RVA)
1d863e8a5cc5973ac689153de932341c0620d694d4929411c2d7518d4a4dd645	Sobrevínome un espanto y un temblor, Que estremeció todos mis huesos:		Reina-Valera Antigua (RVA)
1db7c2aca84003a4207934e67605b7b5a59f0edd3112b81a89e1d103f3d62ab1	Entrará á la generación de sus padres: No verán luz para siempre.		Reina-Valera Antigua (RVA)
1dcaf222a1682756fb2b0fe7064fac7d5aa9600c9e01adbdc49deff17c736355	ni haya exclavos que laman el yugo ni tiranos que escupan tu faz.		spanish national anthems https://www.lyricsondemand.com/
1de11035c51079a410b61bc0e66c6b53dfe582c6c1e13cbd9ec3b01b030e475d	Entonces, si alguno os dijere: He aquí está el Cristo, ó allí, no creáis.		Reina-Valera Antigua (RVA)
1de984fdb6a1c2c0df8521d7bfb706b5261c1239f7c9c67c6bfde8b47f687b44	Todos: Y mi boca proclamará tu alabanza.		order of mass
1dee522a7d5e3da3130527540f22562e65f7aaca0bc78a5747213a86eda0a143	Y te acostarás, y no habrá quien te espante: Y muchos te rogarán.		Reina-Valera Antigua (RVA)
1df50ed6c6e0ac32d94c761aab78bb0d2bb6a2de26eabd174eb4729ee37889cb	Porque trazaron el mal contra ti: Fraguaron maquinaciones, mas no prevalecerán.		Reina-Valera Antigua (RVA)
1dfca8a6f25d1a14de71ca9327e04959dfd5b16dfb1d9b13257975e83fe62878	No querrás enganyar-me? Trapacera!		Autocita
1e0d8c74aaba20fce1c3c36d92ebc01f4c47e0d6a9c63567aac586c5e8d3bd35	Y viniendo la multitud, comenzó á pedir hiciese como siempre les había hecho.		Reina-Valera Antigua (RVA)
1e0f4e64d0cc53c23ebd94b91a5c29f102c3d5bda971376b418e3aea1af3cc6c	Y si lo que no quiero, esto hago, apruebo que la ley es buena.		Reina-Valera Antigua (RVA)
1e13ec2ed1874e30519a24c273261ba9934424f43e47a170ed1336f2ded8f8d3	Tú eres lo sacaste de Ur de los Caldeos, y pusístele el nombre Abraham;		Reina-Valera Antigua (RVA)
1e264ab1cc941f11af23d14b13a70330078ebeb9f422ed744310410572a874b9	Ha de fer un analís riguroso de la situación y actuar aprisa.		Autocita
1e2c67e030ff232b3ba6d46f5febf6a19760ed7050aca33eb087d3c804e5c001	Me la miro con un telo royo cremand-me els carrillos.		Autocita
1e499fad9e75fe5ecd7f149085e39d72604b1c0e2204c4bb380fe41ea63f4385	sí, esta noche vendrán á matarte.		Reina-Valera Antigua (RVA)
